n, t, workers, frac, accesses, time
20, 1000, 8, 0.05, 1, 0.32517473958432674
20, 1000, 15, 0.05, 1, 0.38202221039682627
20, 1000, 1, 0.05, 5, 1.9415274048224092
20, 1000, 2, 0.05, 5, 0.9699767790734768
20, 1000, 4, 0.05, 5, 0.544187412597239
20, 1000, 8, 0.05, 5, 0.4498578794300556
20, 1000, 15, 0.05, 5, 0.6372597329318523
20, 1000, 1, 0.05, 10, 1.9838944878429174
20, 1000, 2, 0.05, 10, 1.005108986981213
20, 1000, 4, 0.05, 10, 0.6246555410325527
20, 1000, 8, 0.05, 10, 0.5247209584340453
20, 1000, 15, 0.05, 10, 0.8070161277428269
20, 2000, 1, 0.05, 1, 3.4199950313195586
20, 2000, 2, 0.05, 1, 1.8436030400916934
20, 2000, 4, 0.05, 1, 0.9615237414836884
20, 2000, 8, 0.05, 1, 0.5541606917977333
20, 2000, 15, 0.05, 1, 0.5245427070185542
20, 2000, 1, 0.05, 5, 3.456517272628844
20, 2000, 2, 0.05, 5, 1.768667945638299
20, 2000, 4, 0.05, 5, 0.9258203124627471
20, 2000, 8, 0.05, 5, 0.5746445562690496
20, 2000, 15, 0.05, 5, 0.7880722554400563
20, 2000, 1, 0.05, 10, 3.49107454251498
20, 2000, 2, 0.05, 10, 1.8010585578158498
20, 2000, 4, 0.05, 10, 0.9649977730587125
20, 2000, 8, 0.05, 10, 0.6436429480090737
20, 2000, 15, 0.05, 10, 1.0390447955578566
20, 4000, 1, 0.05, 1, 6.445133466273546
20, 4000, 2, 0.05, 1, 3.5183090306818485
20, 4000, 4, 0.05, 1, 2.0143604511395097
20, 4000, 8, 0.05, 1, 1.0684493659064174
20, 4000, 15, 0.05, 1, 0.7593390578404069
20, 4000, 1, 0.05, 5, 6.55486255697906
20, 4000, 2, 0.05, 5, 3.3785105599090457
20, 4000, 4, 0.05, 5, 1.750964711420238
20, 4000, 8, 0.05, 5, 0.9212209824472666
20, 4000, 15, 0.05, 5, 1.0094054844230413
20, 4000, 1, 0.05, 10, 6.56930276658386
20, 4000, 2, 0.05, 10, 3.3694848213344812
20, 4000, 4, 0.05, 10, 1.7610041107982397
20, 4000, 8, 0.05, 10, 0.9938043653964996
20, 4000, 15, 0.05, 10, 1.3287187302485108
20, 8000, 1, 0.05, 1, 12.693640984594822
20, 8000, 2, 0.05, 1, 6.780988856218755
20, 8000, 4, 0.05, 1, 3.3954540360718966
20, 8000, 8, 0.05, 1, 1.9278554003685713
20, 8000, 15, 0.05, 1, 1.3268922101706266
20, 8000, 1, 0.05, 5, 12.726343070156872
20, 8000, 2, 0.05, 5, 6.517225857824087
20, 8000, 4, 0.05, 5, 3.3230473799631
20, 8000, 8, 0.05, 5, 1.7539143627509475
20, 8000, 15, 0.05, 5, 1.459346759133041
20, 8000, 1, 0.05, 10, 12.73910117894411
20, 8000, 2, 0.05, 10, 6.503599419258535
20, 8000, 4, 0.05, 10, 3.320753389969468
20, 8000, 8, 0.05, 10, 1.7692084470763803
20, 8000, 15, 0.05, 10, 1.8119245348498225
20, 16000, 1, 0.05, 1, 24.997181449085474
20, 16000, 2, 0.05, 1, 13.224617945030332
20, 16000, 4, 0.05, 1, 6.64600586052984
20, 16000, 8, 0.05, 1, 3.5748394867405295
20, 16000, 15, 0.05, 1, 2.376631219871342
20, 16000, 1, 0.05, 5, 24.975285900756717
20, 16000, 2, 0.05, 5, 12.808279321528971
20, 16000, 4, 0.05, 5, 6.491571199148893
20, 16000, 8, 0.05, 5, 3.43219106271863
20, 16000, 15, 0.05, 5, 2.2220737347379327
20, 16000, 1, 0.05, 10, 25.019551957957447
20, 16000, 2, 0.05, 10, 12.777476063929498
20, 16000, 4, 0.05, 10, 6.479672246612608
20, 16000, 8, 0.05, 10, 3.4535378739237785
20, 16000, 15, 0.05, 10, 2.337016060948372
20, 32000, 1, 0.05, 1, 49.617200719192624
20, 32000, 2, 0.05, 1, 26.14984269812703
20, 32000, 4, 0.05, 1, 12.977758955210447
20, 32000, 8, 0.05, 1, 6.9625693848356605
20, 32000, 15, 0.05, 1, 4.363511397503316
20, 32000, 1, 0.05, 5, 49.57320219743997
20, 32000, 2, 0.05, 5, 25.274600497446954
20, 32000, 4, 0.05, 5, 12.831366006284952
20, 32000, 8, 0.05, 5, 6.732178899459541
20, 32000, 15, 0.05, 5, 4.010542900301516
20, 32000, 1, 0.05, 10, 49.664910399354994
20, 32000, 2, 0.05, 10, 25.29151583649218
20, 32000, 4, 0.05, 10, 12.737253598868847
20, 32000, 8, 0.05, 10, 6.605796588584781
20, 32000, 15, 0.05, 10, 4.123365998268127
40, 500, 1, 0.05, 1, 8.392689534462988
40, 500, 2, 0.05, 1, 4.676594233140349
40, 500, 4, 0.05, 1, 2.6485827192664146
40, 500, 8, 0.05, 1, 2.6938768476247787
40, 500, 15, 0.05, 1, 3.0480664372444153
40, 500, 1, 0.05, 5, 9.12812570296228
40, 500, 2, 0.05, 5, 4.717652443796396
40, 500, 4, 0.05, 5, 3.3176151672378182
40, 500, 8, 0.05, 5, 3.928388093598187
40, 500, 15, 0.05, 5, 4.303442032076418
40, 500, 1, 0.05, 10, 9.304222822189331
40, 500, 2, 0.05, 10, 5.172576184384525
40, 500, 4, 0.05, 10, 3.957147030159831
40, 500, 8, 0.05, 10, 4.311733597889543
40, 500, 15, 0.05, 10, 6.478766055777669
40, 1000, 1, 0.05, 1, 13.815279056318104
40, 1000, 2, 0.05, 1, 8.035319264046848
40, 1000, 4, 0.05, 1, 4.342618984170258
40, 1000, 8, 0.05, 1, 2.856385880149901
40, 1000, 15, 0.05, 1, 3.346494387835264
40, 1000, 1, 0.05, 5, 13.983647482469678
40, 1000, 2, 0.05, 5, 7.505482663400471
40, 1000, 4, 0.05, 5, 4.579780084080994
40, 1000, 8, 0.05, 5, 3.8718571327626705
40, 1000, 15, 0.05, 5, 5.734905349090695
40, 1000, 1, 0.05, 10, 15.126004147343338
40, 1000, 2, 0.05, 10, 8.02566765807569
40, 1000, 4, 0.05, 10, 5.064686563797295
40, 1000, 8, 0.05, 10, 4.662685380317271
40, 1000, 15, 0.05, 10, 7.095476523973048
40, 2000, 1, 0.05, 1, 25.86233144812286
40, 2000, 2, 0.05, 1, 14.175492813810706
40, 2000, 4, 0.05, 1, 7.528692482039332
40, 2000, 8, 0.05, 1, 4.299338069744408
40, 2000, 15, 0.05, 1, 4.2651469968259335
40, 2000, 1, 0.05, 5, 26.224349996075034
40, 2000, 2, 0.05, 5, 13.530449765734375
40, 2000, 4, 0.05, 5, 7.336979768238962
40, 2000, 8, 0.05, 5, 4.447649668902159
40, 2000, 15, 0.05, 5, 6.486034368164837
40, 2000, 1, 0.05, 10, 26.03399683907628
40, 2000, 2, 0.05, 10, 13.740021991543472
40, 2000, 4, 0.05, 10, 7.591186753474176
40, 2000, 8, 0.05, 10, 5.309418700635433
40, 2000, 15, 0.05, 10, 8.297107582911849
40, 4000, 1, 0.05, 1, 48.607074656523764
40, 4000, 2, 0.05, 1, 26.407510137185454
40, 4000, 4, 0.05, 1, 15.407123154960573
40, 4000, 8, 0.05, 1, 7.894900062121451
40, 4000, 15, 0.05, 1, 5.816985937766731
40, 4000, 1, 0.05, 5, 48.72247521113604
40, 4000, 2, 0.05, 5, 25.349253410473466
40, 4000, 4, 0.05, 5, 13.114292811602354
40, 4000, 8, 0.05, 5, 7.114456542767584
40, 4000, 15, 0.05, 5, 8.039642687886953
40, 4000, 1, 0.05, 10, 49.532702564261854
40, 4000, 2, 0.05, 10, 25.379356157965958
40, 4000, 4, 0.05, 10, 13.270864457823336
40, 4000, 8, 0.05, 10, 7.42428355012089
40, 4000, 15, 0.05, 10, 10.433213932439685
40, 8000, 1, 0.05, 1, 94.46358333621174
40, 8000, 2, 0.05, 1, 50.588522866368294
40, 8000, 4, 0.05, 1, 25.78174016904086
40, 8000, 8, 0.05, 1, 14.458307415246964
40, 8000, 15, 0.05, 1, 8.856052271090448
40, 8000, 1, 0.05, 5, 94.81952133122832
40, 8000, 2, 0.05, 5, 48.8017987171188
40, 8000, 4, 0.05, 5, 24.81932720541954
40, 8000, 8, 0.05, 5, 12.924913774244487
40, 8000, 15, 0.05, 5, 10.79077549930662
40, 8000, 1, 0.05, 10, 95.51467673387378
40, 8000, 2, 0.05, 10, 48.7828480983153
40, 8000, 4, 0.05, 10, 24.881745426915586
40, 8000, 8, 0.05, 10, 13.087567925453186
40, 8000, 15, 0.05, 10, 13.55360701866448
40, 16000, 1, 0.05, 1, 186.1268034223467
40, 16000, 2, 0.05, 1, 98.67077085375786
40, 16000, 4, 0.05, 1, 50.98868252430111
40, 16000, 8, 0.05, 1, 25.84304749686271
40, 16000, 15, 0.05, 1, 16.805118959397078
40, 16000, 1, 0.05, 5, 186.35267035476863
40, 16000, 2, 0.05, 5, 95.06541052553803
40, 16000, 4, 0.05, 5, 48.21964038629085
40, 16000, 8, 0.05, 5, 24.782854565419257
40, 16000, 15, 0.05, 5, 15.26339110545814
40, 16000, 1, 0.05, 10, 187.30202125571668
40, 16000, 2, 0.05, 10, 94.88153008371592
40, 16000, 4, 0.05, 10, 48.045822146348655
40, 16000, 8, 0.05, 10, 24.520192202180624
40, 16000, 15, 0.05, 10, 18.09644550923258
40, 32000, 1, 0.05, 1, 369.7252387916669
40, 32000, 2, 0.05, 1, 194.99166237097234
40, 32000, 4, 0.05, 1, 96.41055970173329
40, 32000, 8, 0.05, 1, 49.43082708492875
40, 32000, 15, 0.05, 1, 30.34010351356119
40, 32000, 1, 0.05, 5, 370.1619901256636
40, 32000, 2, 0.05, 5, 188.2694859309122
40, 32000, 4, 0.05, 5, 95.11456918623298
40, 32000, 8, 0.05, 5, 48.42149173934013
40, 32000, 15, 0.05, 5, 27.301340520381927
40, 32000, 1, 0.05, 10, 370.22236459795386
40, 32000, 2, 0.05, 10, 187.16472100745887
40, 32000, 4, 0.05, 10, 94.50771239213645
40, 32000, 8, 0.05, 10, 47.91456549614668
40, 32000, 15, 0.05, 10, 27.534331920556724
10, 500, 1, 0.1, 1, 0.15686569642275572
10, 500, 2, 0.1, 1, 0.09443639870733023
10, 500, 4, 0.1, 1, 0.05204082001000643
10, 500, 8, 0.1, 1, 0.054134159348905087
10, 500, 15, 0.1, 1, 0.05950707010924816
10, 500, 1, 0.1, 5, 0.16320734098553658
10, 500, 2, 0.1, 5, 0.09045382775366306
10, 500, 4, 0.1, 5, 0.06212360318750143
10, 500, 8, 0.1, 5, 0.07506836205720901
10, 500, 15, 0.1, 5, 0.0778008159250021
10, 500, 1, 0.1, 10, 0.16490136831998825
10, 500, 2, 0.1, 10, 0.09507808834314346
10, 500, 4, 0.1, 10, 0.07179553993046284
10, 500, 8, 0.1, 10, 0.09074703138321638
10, 500, 15, 0.1, 10, 0.09284967835992575
10, 1000, 1, 0.1, 1, 0.26954327151179314
10, 1000, 2, 0.1, 1, 0.158403679728508
10, 1000, 4, 0.1, 1, 0.08848316315561533
10, 1000, 8, 0.1, 1, 0.0745357908308506
10, 1000, 15, 0.1, 1, 0.07890541199594736
10, 1000, 1, 0.1, 5, 0.2733685104176402
10, 1000, 2, 0.1, 5, 0.1495945816859603
10, 1000, 4, 0.1, 5, 0.08821336459368467
10, 1000, 8, 0.1, 5, 0.09090100508183241
10, 1000, 15, 0.1, 5, 0.10822463128715754
10, 1000, 1, 0.1, 10, 0.2745420830324292
10, 1000, 2, 0.1, 10, 0.15226841438561678
10, 1000, 4, 0.1, 10, 0.09796990361064672
10, 1000, 8, 0.1, 10, 0.10329806338995695
10, 1000, 15, 0.1, 10, 0.12217022944241762
10, 2000, 1, 0.1, 1, 0.48614540230482817
10, 2000, 2, 0.1, 1, 0.2830006293952465
10, 2000, 4, 0.1, 1, 0.18673956487327814
10, 2000, 8, 0.1, 1, 0.12778366077691317
10, 2000, 15, 0.1, 1, 0.11853802483528852
10, 2000, 1, 0.1, 5, 0.48109972197562456
10, 2000, 2, 0.1, 5, 0.26709813717752695
10, 2000, 4, 0.1, 5, 0.1470517162233591
10, 2000, 8, 0.1, 5, 0.12088691256940365
10, 2000, 15, 0.1, 5, 0.15377406682819128
10, 2000, 1, 0.1, 10, 0.4971265783533454
10, 2000, 2, 0.1, 10, 0.2600365336984396
10, 2000, 4, 0.1, 10, 0.15240981709212065
10, 2000, 8, 0.1, 10, 0.13609063811600208
10, 2000, 15, 0.1, 10, 0.17572475410997868
10, 4000, 1, 0.1, 1, 0.9303148053586483
10, 4000, 2, 0.1, 1, 0.536661515943706
10, 4000, 4, 0.1, 1, 0.2932125125080347
10, 4000, 8, 0.1, 1, 0.23070999328047037
10, 4000, 15, 0.1, 1, 0.19324619323015213
10, 4000, 1, 0.1, 5, 0.9324393346905708
10, 4000, 2, 0.1, 5, 0.4953378923237324
10, 4000, 4, 0.1, 5, 0.27571137342602015
10, 4000, 8, 0.1, 5, 0.1983230859041214
10, 4000, 15, 0.1, 5, 0.2197295455262065
10, 4000, 1, 0.1, 10, 0.921269403770566
10, 4000, 2, 0.1, 10, 0.49619041103869677
10, 4000, 4, 0.1, 10, 0.2746043149381876
10, 4000, 8, 0.1, 10, 0.20648712385445833
10, 4000, 15, 0.1, 10, 0.26214364171028137
10, 8000, 1, 0.1, 1, 1.812677371315658
10, 8000, 2, 0.1, 1, 1.0211632121354342
10, 8000, 4, 0.1, 1, 0.5417302288115025
10, 8000, 8, 0.1, 1, 0.40170001704245806
10, 8000, 15, 0.1, 1, 0.35191314574331045
10, 8000, 1, 0.1, 5, 1.818513521924615
10, 8000, 2, 0.1, 5, 0.9598332773894072
10, 8000, 4, 0.1, 5, 0.5379474023357034
10, 8000, 8, 0.1, 5, 0.3577363472431898
10, 8000, 15, 0.1, 5, 0.3578359158709645
10, 8000, 1, 0.1, 10, 1.8229348976165056
10, 8000, 2, 0.1, 10, 0.9527892852202058
10, 8000, 4, 0.1, 10, 0.5182962920516729
10, 8000, 8, 0.1, 10, 0.358246230520308
10, 8000, 15, 0.1, 10, 0.3926552878692746
10, 16000, 1, 0.1, 1, 3.575837690383196
10, 16000, 2, 0.1, 1, 1.94881512504071
10, 16000, 4, 0.1, 1, 1.0626802379265428
10, 16000, 8, 0.1, 1, 0.7147440304979682
10, 16000, 15, 0.1, 1, 0.668177149258554
10, 16000, 1, 0.1, 5, 3.580169408582151
10, 16000, 2, 0.1, 5, 1.8869605669751763
10, 16000, 4, 0.1, 5, 1.0407751016318798
10, 16000, 8, 0.1, 5, 0.6765876933932304
10, 16000, 15, 0.1, 5, 0.6307000042870641
10, 16000, 1, 0.1, 10, 3.58526907581836
10, 16000, 2, 0.1, 10, 1.8689089315012097
10, 16000, 4, 0.1, 10, 1.0292557273060083
10, 16000, 8, 0.1, 10, 0.654828961007297
10, 16000, 15, 0.1, 10, 0.6912909364327788
10, 32000, 1, 0.1, 1, 7.0955412006005645
10, 32000, 2, 0.1, 1, 3.9331122003495693
10, 32000, 4, 0.1, 1, 2.1232919674366713
10, 32000, 8, 0.1, 1, 1.3836952885612845
10, 32000, 15, 0.1, 1, 1.313521146774292
10, 32000, 1, 0.1, 5, 7.100573619827628
10, 32000, 2, 0.1, 5, 3.7326581990346313
10, 32000, 4, 0.1, 5, 2.0276453141123056
10, 32000, 8, 0.1, 5, 1.3205277286469936
10, 32000, 15, 0.1, 5, 1.1838512271642685
10, 32000, 1, 0.1, 10, 7.104797892272472
10, 32000, 2, 0.1, 10, 3.686991094611585
10, 32000, 4, 0.1, 10, 2.0420892415568233
10, 32000, 8, 0.1, 10, 1.3081440953537822
10, 32000, 15, 0.1, 10, 1.2359523167833686
20, 500, 1, 0.1, 1, 1.1230389103293419
20, 500, 2, 0.1, 1, 0.6400949815288186
20, 500, 4, 0.1, 1, 0.33394849579781294
20, 500, 8, 0.1, 1, 0.38762005791068077
20, 500, 15, 0.1, 1, 0.3838147660717368
20, 500, 1, 0.1, 5, 1.0837196623906493
20, 500, 2, 0.1, 5, 0.6028586830943823
20, 500, 4, 0.1, 5, 0.3998177405446768
20, 500, 8, 0.1, 5, 0.5392598770558834
20, 500, 15, 0.1, 5, 0.5388089856132865
20, 500, 1, 0.1, 10, 1.1759749492630363
20, 500, 2, 0.1, 10, 0.6537343757227063
20, 500, 4, 0.1, 10, 0.49474775418639183
20, 500, 8, 0.1, 10, 0.5477476557716727
20, 500, 15, 0.1, 10, 0.6367326099425554
20, 1000, 1, 0.1, 1, 1.9064432848244905
20, 1000, 2, 0.1, 1, 1.0808632802218199
20, 1000, 4, 0.1, 1, 0.5829129256308079
20, 1000, 8, 0.1, 1, 0.4615623774006963
20, 1000, 15, 0.1, 1, 0.47853117249906063
20, 1000, 1, 0.1, 5, 1.9330438477918506
20, 1000, 2, 0.1, 5, 0.9848501235246658
20, 1000, 4, 0.1, 5, 0.5764591852203012
20, 1000, 8, 0.1, 5, 0.6243466241285205
20, 1000, 15, 0.1, 5, 0.7213212512433529
20, 1000, 1, 0.1, 10, 1.9761949582025409
20, 1000, 2, 0.1, 10, 1.0351255210116506
20, 1000, 4, 0.1, 10, 0.65602389536798
20, 1000, 8, 0.1, 10, 0.727561704814434
20, 1000, 15, 0.1, 10, 0.9807853270322084
20, 2000, 1, 0.1, 1, 3.4282178888097405
20, 2000, 2, 0.1, 1, 1.9550847141072154
20, 2000, 4, 0.1, 1, 1.226153482683003
20, 2000, 8, 0.1, 1, 0.7141533428803086
20, 2000, 15, 0.1, 1, 0.6608848683536053
20, 2000, 1, 0.1, 5, 3.465937743894756
20, 2000, 2, 0.1, 5, 1.8330131452530622
20, 2000, 4, 0.1, 5, 0.9628393044695258
20, 2000, 8, 0.1, 5, 0.808305038139224
20, 2000, 15, 0.1, 5, 0.944691576063633
20, 2000, 1, 0.1, 10, 3.5053311735391617
20, 2000, 2, 0.1, 10, 1.830765761435032
20, 2000, 4, 0.1, 10, 0.9972887523472309
20, 2000, 8, 0.1, 10, 0.8582725394517183
20, 2000, 15, 0.1, 10, 1.194063264876604
20, 4000, 1, 0.1, 1, 6.485509084537625
20, 4000, 2, 0.1, 1, 3.6598777137696743
20, 4000, 4, 0.1, 1, 1.8800520040094852
20, 4000, 8, 0.1, 1, 1.3092910880222917
20, 4000, 15, 0.1, 1, 1.020099725574255
20, 4000, 1, 0.1, 5, 6.568823230452836
20, 4000, 2, 0.1, 5, 3.4239329816773534
20, 4000, 4, 0.1, 5, 1.7773606786504388
20, 4000, 8, 0.1, 5, 1.0412364527583122
20, 4000, 15, 0.1, 5, 1.3372969375923276
20, 4000, 1, 0.1, 10, 6.5950054647400975
20, 4000, 2, 0.1, 10, 3.4183294493705034
20, 4000, 4, 0.1, 10, 1.7646324215456843
20, 4000, 8, 0.1, 10, 1.1319133741781116
20, 4000, 15, 0.1, 10, 1.719520915299654
20, 8000, 1, 0.1, 1, 12.651318184100091
20, 8000, 2, 0.1, 1, 7.027993028052151
20, 8000, 4, 0.1, 1, 3.5513934269547462
20, 8000, 8, 0.1, 1, 2.5496081905439496
20, 8000, 15, 0.1, 1, 1.747925573028624
20, 8000, 1, 0.1, 5, 12.67297577764839
20, 8000, 2, 0.1, 5, 6.5810192516073585
20, 8000, 4, 0.1, 5, 3.365546786226332
20, 8000, 8, 0.1, 5, 1.9063792815431952
20, 8000, 15, 0.1, 5, 2.069564172066748
20, 8000, 1, 0.1, 10, 12.753201424144208
20, 8000, 2, 0.1, 10, 6.563244303688407
20, 8000, 4, 0.1, 10, 3.3438802072778344
20, 8000, 8, 0.1, 10, 1.9267323715612292
20, 8000, 15, 0.1, 10, 2.4468305092304945
20, 16000, 1, 0.1, 1, 25.0106335086748
20, 16000, 2, 0.1, 1, 13.634038366377354
20, 16000, 4, 0.1, 1, 6.813011299818754
20, 16000, 8, 0.1, 1, 4.097289104945958
20, 16000, 15, 0.1, 1, 3.255758254788816
20, 16000, 1, 0.1, 5, 25.054820641875267
20, 16000, 2, 0.1, 5, 12.91704203095287
20, 16000, 4, 0.1, 5, 6.63317356724292
20, 16000, 8, 0.1, 5, 3.5573104359209538
20, 16000, 15, 0.1, 5, 3.50665064714849
20, 16000, 1, 0.1, 10, 25.079323003068566
20, 16000, 2, 0.1, 10, 12.835822791792452
20, 16000, 4, 0.1, 10, 6.514848004095256
20, 16000, 8, 0.1, 10, 3.562167123891413
20, 16000, 15, 0.1, 10, 3.81706571765244
20, 32000, 1, 0.1, 1, 49.642613623291254
20, 32000, 2, 0.1, 1, 27.326993618160486
20, 32000, 4, 0.1, 1, 13.491643238812685
20, 32000, 8, 0.1, 1, 7.482301318086684
20, 32000, 15, 0.1, 1, 6.557709946297109
20, 32000, 1, 0.1, 5, 49.579050643369555
20, 32000, 2, 0.1, 5, 25.63806168269366
20, 32000, 4, 0.1, 5, 12.949679219163954
20, 32000, 8, 0.1, 5, 6.989577670581639
20, 32000, 15, 0.1, 5, 6.167760452255607
20, 32000, 1, 0.1, 10, 49.6389065682888
20, 32000, 2, 0.1, 10, 25.251212833449244
20, 32000, 4, 0.1, 10, 12.899222612380981
20, 32000, 8, 0.1, 10, 6.856588729657233
20, 32000, 15, 0.1, 10, 6.634757147170603
40, 500, 1, 0.1, 1, 8.884439094923437
40, 500, 2, 0.1, 1, 4.941322637721896
40, 500, 4, 0.1, 1, 2.8549735583364964
40, 500, 8, 0.1, 1, 3.293317649513483
40, 500, 15, 0.1, 1, 3.259823901578784
40, 500, 1, 0.1, 5, 8.571266325190663
40, 500, 2, 0.1, 5, 4.862157609313726
40, 500, 4, 0.1, 5, 3.4594786427915096
40, 500, 8, 0.1, 5, 4.41623989213258
40, 500, 15, 0.1, 5, 5.32330803014338
40, 500, 1, 0.1, 10, 8.709882067516446
40, 500, 2, 0.1, 10, 5.135238527320325
40, 500, 4, 0.1, 10, 4.210429132916033
40, 500, 8, 0.1, 10, 5.488044310361147
40, 500, 15, 0.1, 10, 5.714187339879572
40, 1000, 1, 0.1, 1, 14.355283422395587
40, 1000, 2, 0.1, 1, 8.394268702715635
40, 1000, 4, 0.1, 1, 4.615908831357956
40, 1000, 8, 0.1, 1, 3.979223503731191
40, 1000, 15, 0.1, 1, 3.945684497244656
40, 1000, 1, 0.1, 5, 14.439275623299181
40, 1000, 2, 0.1, 5, 7.691140536218882
40, 1000, 4, 0.1, 5, 4.771394244395196
40, 1000, 8, 0.1, 5, 5.274254797026515
40, 1000, 15, 0.1, 5, 6.009618706069887
40, 1000, 1, 0.1, 10, 15.188009369187057
40, 1000, 2, 0.1, 10, 8.070734538137913
40, 1000, 4, 0.1, 10, 5.384812121279538
40, 1000, 8, 0.1, 10, 5.998592290095985
40, 1000, 15, 0.1, 10, 7.381387114524841
40, 2000, 1, 0.1, 1, 25.858201638795435
40, 2000, 2, 0.1, 1, 14.986696338281035
40, 2000, 4, 0.1, 1, 9.71411319449544
40, 2000, 8, 0.1, 1, 5.318654681555927
40, 2000, 15, 0.1, 1, 5.180997516028583
40, 2000, 1, 0.1, 5, 25.93987617548555
40, 2000, 2, 0.1, 5, 13.902704228647053
40, 2000, 4, 0.1, 5, 7.47292525973171
40, 2000, 8, 0.1, 5, 6.378983019851148
40, 2000, 15, 0.1, 5, 7.691466600634158
40, 2000, 1, 0.1, 10, 26.635853099636734
40, 2000, 2, 0.1, 10, 13.943920956924558
40, 2000, 4, 0.1, 10, 8.05376266501844
40, 2000, 8, 0.1, 10, 7.09064616728574
40, 2000, 15, 0.1, 10, 9.306922079995275
40, 4000, 1, 0.1, 1, 48.7975336574018
40, 4000, 2, 0.1, 1, 27.770630599930882
40, 4000, 4, 0.1, 1, 14.150869239121675
40, 4000, 8, 0.1, 1, 9.665194667875767
40, 4000, 15, 0.1, 1, 7.58851449098438
40, 4000, 1, 0.1, 5, 48.77565139811486
40, 4000, 2, 0.1, 5, 25.73403844051063
40, 4000, 4, 0.1, 5, 13.353520994074643
40, 4000, 8, 0.1, 5, 8.20171781629324
40, 4000, 15, 0.1, 5, 10.232634315267205
40, 4000, 1, 0.1, 10, 49.583894927985966
40, 4000, 2, 0.1, 10, 25.70191277191043
40, 4000, 4, 0.1, 10, 13.475123124197125
40, 4000, 8, 0.1, 10, 9.09250910114497
40, 4000, 15, 0.1, 10, 13.125592612661421
40, 8000, 1, 0.1, 1, 94.48183315806091
40, 8000, 2, 0.1, 1, 52.117996260523796
40, 8000, 4, 0.1, 1, 26.576500258408487
40, 8000, 8, 0.1, 1, 17.75618745572865
40, 8000, 15, 0.1, 1, 12.684846873395145
40, 8000, 1, 0.1, 5, 95.18395661283284
40, 8000, 2, 0.1, 5, 49.279249738901854
40, 8000, 4, 0.1, 5, 25.20713646709919
40, 8000, 8, 0.1, 5, 14.127868132665753
40, 8000, 15, 0.1, 5, 15.362009559758008
40, 8000, 1, 0.1, 10, 94.78807786293328
40, 8000, 2, 0.1, 10, 48.94470482412726
40, 8000, 4, 0.1, 10, 25.075131580233574
40, 8000, 8, 0.1, 10, 14.446335153654218
40, 8000, 15, 0.1, 10, 18.48722260724753
40, 16000, 1, 0.1, 1, 186.48851037956774
40, 16000, 2, 0.1, 1, 100.60728587023914
40, 16000, 4, 0.1, 1, 51.617928576655686
40, 16000, 8, 0.1, 1, 29.16385066881776
40, 16000, 15, 0.1, 1, 24.141947745345533
40, 16000, 1, 0.1, 5, 186.2593252081424
40, 16000, 2, 0.1, 5, 96.36763544101268
40, 16000, 4, 0.1, 5, 49.06106931343675
40, 16000, 8, 0.1, 5, 26.10974698420614
40, 16000, 15, 0.1, 5, 24.94719396624714
40, 16000, 1, 0.1, 10, 186.82942246925086
40, 16000, 2, 0.1, 10, 95.43194831907749
40, 16000, 4, 0.1, 10, 48.510786056518555
40, 16000, 8, 0.1, 10, 25.949069659225643
40, 16000, 15, 0.1, 10, 28.460226186551154
40, 32000, 1, 0.1, 1, 370.4735659211874
40, 32000, 2, 0.1, 1, 195.36583296768367
40, 32000, 4, 0.1, 1, 99.79839308746159
40, 32000, 8, 0.1, 1, 54.08013492822647
40, 32000, 15, 0.1, 1, 43.92395578417927
40, 32000, 1, 0.1, 5, 370.28534482140094
40, 32000, 2, 0.1, 5, 190.2569733755663
40, 32000, 4, 0.1, 5, 96.4120767340064
40, 32000, 8, 0.1, 5, 50.36235505156219
40, 32000, 15, 0.1, 5, 43.435488688759506
40, 32000, 1, 0.1, 10, 370.31666772346944
40, 32000, 2, 0.1, 10, 188.6107018617913
40, 32000, 4, 0.1, 10, 95.65125925093889
40, 32000, 8, 0.1, 10, 49.375213231891394
40, 32000, 15, 0.1, 10, 47.10611575469375
10, 500, 1, 0.2, 1, 0.15688563138246536
10, 500, 2, 0.2, 1, 0.09645122103393078
10, 500, 4, 0.2, 1, 0.06014206726104021
10, 500, 8, 0.2, 1, 0.07241153530776501
10, 500, 15, 0.2, 1, 0.07042076345533133
10, 500, 1, 0.2, 5, 0.16330485045909882
10, 500, 2, 0.2, 5, 0.09641406685113907
10, 500, 4, 0.2, 5, 0.06781763583421707
10, 500, 8, 0.2, 5, 0.09841997642070055
10, 500, 15, 0.2, 5, 0.09769055806100368
10, 500, 1, 0.2, 10, 0.16663448885083199
10, 500, 2, 0.2, 10, 0.09599378611892462
10, 500, 4, 0.2, 10, 0.08548665419220924
10, 500, 8, 0.2, 10, 0.11571789905428886
10, 500, 15, 0.2, 10, 0.11131219938397408
10, 1000, 1, 0.2, 1, 0.2695693960413337
10, 1000, 2, 0.2, 1, 0.16979347728192806
10, 1000, 4, 0.2, 1, 0.12476806621998549
10, 1000, 8, 0.2, 1, 0.09937659092247486
10, 1000, 15, 0.2, 1, 0.10230542067438364
10, 1000, 1, 0.2, 5, 0.27360557671636343
10, 1000, 2, 0.2, 5, 0.14955606684088707
10, 1000, 4, 0.2, 5, 0.09785500355064869
10, 1000, 8, 0.2, 5, 0.13375282380729914
10, 1000, 15, 0.2, 5, 0.1324723782017827
