n, t, workers, frac, accesses, kernel_total, kernel_average, kernel_median, task_cleanup_total, task_cleanup_average, task_cleanup_median, task_spawn_total
40, 4000, 2, 0.0125, 1, 345290367.0, 30082.79900679561, 9616.5, 0, nan, nan, 0
40, 4000, 4, 0.0125, 1, 472753651, 41180.63162020906, 11292.0, 0, nan, nan, 0
40, 4000, 8, 0.0125, 1, 655869921, 57131.5262195122, 30461.5, 0, nan, nan, 0
40, 4000, 15, 0.0125, 1, 1966974149, 171339.21158536585, 75934.0, 0, nan, nan, 0
40, 4000, 1, 0.0125, 5, 138159500, 2406.9599303135888, 2064.0, 0, nan, nan, 0
40, 4000, 2, 0.0125, 5, 482732790, 8409.978919860627, 5491.0, 0, nan, nan, 0
40, 4000, 4, 0.0125, 5, 622129251, 10838.488693379792, 5576.0, 0, nan, nan, 0
40, 4000, 8, 0.0125, 5, 1439121312, 25071.79986062718, 7037.5, 0, nan, nan, 0
40, 4000, 15, 0.0125, 5, 31495186942.0, 548715.7556360848, 453682.5, 0, nan, nan, 0
40, 4000, 1, 0.0125, 10, 262941027, 2290.4270644599305, 2021.0, 0, nan, nan, 0
40, 4000, 2, 0.0125, 10, 839770372, 7315.072926829268, 5432.0, 0, nan, nan, 0
40, 4000, 4, 0.0125, 10, 1342697035, 11695.967203832754, 5508.0, 0, nan, nan, 0
40, 4000, 8, 0.0125, 10, 5438959595, 47377.69682055749, 8665.0, 0, nan, nan, 0
40, 4000, 15, 0.0125, 10, 79303815386, 690799.7855923345, 604886.5, 0, nan, nan, 0
40, 8000, 1, 0.0125, 1, 54636730, 4759.297038327526, 3607.0, 0, nan, nan, 0
40, 8000, 2, 0.0125, 1, 650605455, 56672.949041811844, 14232.0, 0, nan, nan, 0
40, 8000, 4, 0.0125, 1, 817845636, 71240.90905923345, 27871.0, 0, nan, nan, 0
40, 8000, 8, 0.0125, 1, 1012132688, 88164.86829268292, 65393.0, 0, nan, nan, 0
40, 8000, 15, 0.0125, 1, 1382949252, 120465.96271777003, 78616.5, 0, nan, nan, 0
40, 8000, 1, 0.0125, 5, 179527455, 3127.6560104529617, 2652.0, 0, nan, nan, 0
40, 8000, 2, 0.0125, 5, 490716536, 8549.068571428572, 5699.0, 0, nan, nan, 0
40, 8000, 4, 0.0125, 5, 529964247, 9232.826602787456, 5610.0, 0, nan, nan, 0
40, 8000, 8, 0.0125, 5, 770585673, 13424.837508710802, 6037.0, 0, nan, nan, 0
40, 8000, 15, 0.0125, 5, 4564312235, 79517.63475609756, 12393.0, 0, nan, nan, 0
40, 8000, 1, 0.0125, 10, 311908830, 2716.9758710801393, 2442.0, 0, nan, nan, 0
40, 8000, 2, 0.0125, 10, 806989906, 7029.528797909407, 5541.0, 0, nan, nan, 0
40, 8000, 4, 0.0125, 10, 1044549202, 9098.860644599303, 5447.0, 0, nan, nan, 0
40, 8000, 8, 0.0125, 10, 1996828680, 17393.97804878049, 5861.0, 0, nan, nan, 0
40, 8000, 15, 0.0125, 10, 30384894299.0, 264699.83708511194, 115812.5, 0, nan, nan, 0
40, 16000, 1, 0.0125, 1, 67497210, 5879.547909407665, 4444.0, 0, nan, nan, 0
40, 16000, 2, 0.0125, 1, 1107636086, 96483.97961672474, 15087.0, 0, nan, nan, 0
40, 16000, 4, 0.0125, 1, 2431651817, 211816.36036585364, 203138.0, 0, nan, nan, 0
40, 16000, 8, 0.0125, 1, 2621450646, 228349.3594076655, 208394.5, 0, nan, nan, 0
40, 16000, 15, 0.0125, 1, 2603648872, 226798.68222996517, 59955.5, 0, nan, nan, 0
40, 16000, 1, 0.0125, 5, 180975242, 3152.8787804878048, 2515.0, 0, nan, nan, 0
40, 16000, 2, 0.0125, 5, 645990023, 11254.181585365854, 5995.0, 0, nan, nan, 0
40, 16000, 4, 0.0125, 5, 566608065, 9871.220644599303, 5725.0, 0, nan, nan, 0
40, 16000, 8, 0.0125, 5, 685157629, 11936.544059233449, 6014.0, 0, nan, nan, 0
40, 16000, 15, 0.0125, 5, 1253509354, 21838.14205574913, 6949.0, 0, nan, nan, 0
40, 16000, 1, 0.0125, 10, 316110504, 2753.575818815331, 2325.0, 0, nan, nan, 0
40, 16000, 2, 0.0125, 10, 852124972, 7422.691393728223, 5706.0, 0, nan, nan, 0
40, 16000, 4, 0.0125, 10, 969323650, 8443.585801393729, 5604.0, 0, nan, nan, 0
40, 16000, 8, 0.0125, 10, 1308946656, 11401.974355400696, 5857.0, 0, nan, nan, 0
40, 16000, 15, 0.0125, 10, 3506145855, 30541.340200348433, 7176.5, 0, nan, nan, 0
40, 32000, 1, 0.0125, 1, 81925133, 7136.3356271777, 6919.0, 0, nan, nan, 0
40, 32000, 2, 0.0125, 1, 324731443, 28286.71106271777, 9655.5, 0, nan, nan, 0
40, 32000, 4, 0.0125, 1, 3583281712, 312132.55331010453, 27783.5, 0, nan, nan, 0
40, 32000, 8, 0.0125, 1, 2939775391, 256077.9957317073, 14632.5, 0, nan, nan, 0
40, 32000, 15, 0.0125, 1, 2899494040, 252569.16724738677, 14813.5, 0, nan, nan, 0
40, 32000, 1, 0.0125, 5, 183967523, 3205.009111498258, 2408.0, 0, nan, nan, 0
40, 32000, 2, 0.0125, 5, 653250829, 11380.676463414635, 5842.0, 0, nan, nan, 0
40, 32000, 4, 0.0125, 5, 470737463, 8201.001097560975, 5656.0, 0, nan, nan, 0
40, 32000, 8, 0.0125, 5, 653057900, 11377.315331010454, 6075.0, 0, nan, nan, 0
40, 32000, 15, 0.0125, 5, 1293510484, 22535.025853658535, 7318.0, 0, nan, nan, 0
40, 32000, 1, 0.0125, 10, 322717897, 2811.131506968641, 2291.0, 0, nan, nan, 0
40, 32000, 2, 0.0125, 10, 753634892, 6564.763867595819, 5592.0, 0, nan, nan, 0
40, 32000, 4, 0.0125, 10, 970696828, 8455.547282229965, 5414.0, 0, nan, nan, 0
40, 32000, 8, 0.0125, 10, 1132409598, 9864.195104529617, 5868.0, 0, nan, nan, 0
40, 32000, 15, 0.0125, 10, 2106436891, 18348.753405923344, 6458.0, 0, nan, nan, 0
10, 500, 1, 0.025, 1, 989409, 4497.313636363637, 3278.5, 0, nan, nan, 0
10, 500, 2, 0.025, 1, 4559838, 20726.536363636365, 7241.0, 0, nan, nan, 0
10, 500, 4, 0.025, 1, 11279166, 51268.93636363636, 8960.5, 0, nan, nan, 0
10, 500, 8, 0.025, 1, 68646614, 312030.06363636366, 225726.0, 0, nan, nan, 0
10, 500, 15, 0.025, 1, 142617941, 648263.3681818182, 522887.5, 0, nan, nan, 0
10, 500, 1, 0.025, 5, 3097217, 2815.6518181818183, 2076.5, 0, nan, nan, 0
10, 500, 2, 0.025, 5, 7008583, 6371.439090909091, 3728.0, 0, nan, nan, 0
10, 500, 4, 0.025, 5, 56690550, 51536.86363636364, 9967.0, 0, nan, nan, 0
10, 500, 8, 0.025, 5, 372713543, 338830.49363636365, 226245.5, 0, nan, nan, 0
10, 500, 15, 0.025, 5, 572597394, 520543.08545454545, 269001.5, 0, nan, nan, 0
10, 500, 1, 0.025, 10, 4719098, 2145.0445454545456, 1802.0, 0, nan, nan, 0
10, 500, 2, 0.025, 10, 14701494, 6682.4972727272725, 3819.0, 0, nan, nan, 0
10, 500, 4, 0.025, 10, 108970854, 49532.20636363636, 22625.5, 0, nan, nan, 0
10, 500, 8, 0.025, 10, 810644642, 368474.8372727273, 273618.0, 0, nan, nan, 0
10, 500, 15, 0.025, 10, 1091083366, 495946.98454545456, 307381.0, 0, nan, nan, 0
10, 1000, 1, 0.025, 1, 1016212, 4619.145454545454, 3294.5, 0, nan, nan, 0
10, 1000, 2, 0.025, 1, 5237559, 23807.086363636365, 9930.5, 0, nan, nan, 0
10, 1000, 4, 0.025, 1, 12918894, 58722.24545454545, 9582.5, 0, nan, nan, 0
10, 1000, 8, 0.025, 1, 43572846, 198058.3909090909, 79926.5, 0, nan, nan, 0
10, 1000, 15, 0.025, 1, 130413182, 592787.1909090909, 275486.5, 0, nan, nan, 0
10, 1000, 1, 0.025, 5, 3123347, 2839.4063636363635, 2098.5, 0, nan, nan, 0
10, 1000, 2, 0.025, 5, 8821197, 8019.27, 3771.5, 0, nan, nan, 0
10, 1000, 4, 0.025, 5, 29073409, 26430.37181818182, 6509.0, 0, nan, nan, 0
10, 1000, 8, 0.025, 5, 268531408, 244119.46181818182, 155995.5, 0, nan, nan, 0
10, 1000, 15, 0.025, 5, 565218870, 513835.33636363636, 207469.0, 0, nan, nan, 0
10, 1000, 1, 0.025, 10, 5057513, 2298.8695454545455, 1889.0, 0, nan, nan, 0
10, 1000, 2, 0.025, 10, 11208157, 5094.616818181818, 3646.5, 0, nan, nan, 0
10, 1000, 4, 0.025, 10, 60651774, 27568.988181818182, 4074.5, 0, nan, nan, 0
10, 1000, 8, 0.025, 10, 627549443, 285249.7468181818, 193515.5, 0, nan, nan, 0
10, 1000, 15, 0.025, 10, 1060804950, 482184.0681818182, 227848.0, 0, nan, nan, 0
10, 2000, 1, 0.025, 1, 1074005, 4881.840909090909, 3456.0, 0, nan, nan, 0
10, 2000, 2, 0.025, 1, 7705456, 35024.8, 10996.0, 0, nan, nan, 0
10, 2000, 4, 0.025, 1, 15115337, 68706.07727272727, 11857.0, 0, nan, nan, 0
10, 2000, 8, 0.025, 1, 35979068, 163541.21818181817, 52993.0, 0, nan, nan, 0
10, 2000, 15, 0.025, 1, 108831440, 494688.36363636365, 227102.5, 0, nan, nan, 0
10, 2000, 1, 0.025, 5, 2905970, 2641.7909090909093, 2137.0, 0, nan, nan, 0
10, 2000, 2, 0.025, 5, 8486354, 7714.867272727272, 4700.5, 0, nan, nan, 0
10, 2000, 4, 0.025, 5, 20370806, 18518.914545454547, 5295.0, 0, nan, nan, 0
10, 2000, 8, 0.025, 5, 120907850, 109916.22727272728, 16140.5, 0, nan, nan, 0
10, 2000, 15, 0.025, 5, 628619728, 571472.48, 177804.0, 0, nan, nan, 0
10, 2000, 1, 0.025, 10, 4873501, 2215.2277272727274, 1805.0, 0, nan, nan, 0
10, 2000, 2, 0.025, 10, 14369769, 6531.7131818181815, 3831.0, 0, nan, nan, 0
10, 2000, 4, 0.025, 10, 50220581, 22827.53681818182, 4045.0, 0, nan, nan, 0
10, 2000, 8, 0.025, 10, 290812358, 132187.43545454546, 72517.5, 0, nan, nan, 0
10, 2000, 15, 0.025, 10, 1256802233, 571273.7422727273, 71330.0, 0, nan, nan, 0
10, 4000, 1, 0.025, 1, 1114956, 5067.981818181818, 3505.5, 0, nan, nan, 0
10, 4000, 2, 0.025, 1, 15371532, 69870.6, 24071.0, 0, nan, nan, 0
10, 4000, 4, 0.025, 1, 12294023, 55881.92272727273, 7659.5, 0, nan, nan, 0
10, 4000, 8, 0.025, 1, 43418548, 197357.03636363638, 64920.0, 0, nan, nan, 0
10, 4000, 15, 0.025, 1, 130176907, 591713.2136363636, 234209.5, 0, nan, nan, 0
10, 4000, 1, 0.025, 5, 2860573, 2600.5209090909093, 1983.0, 0, nan, nan, 0
10, 4000, 2, 0.025, 5, 9491549, 8628.680909090908, 5290.5, 0, nan, nan, 0
10, 4000, 4, 0.025, 5, 17063472, 15512.247272727273, 5402.5, 0, nan, nan, 0
10, 4000, 8, 0.025, 5, 60428592, 54935.08363636363, 6583.0, 0, nan, nan, 0
10, 4000, 15, 0.025, 5, 527002618, 479093.28909090906, 39530.5, 0, nan, nan, 0
10, 4000, 1, 0.025, 10, 5048048, 2294.5672727272727, 1918.5, 0, nan, nan, 0
10, 4000, 2, 0.025, 10, 13576392, 6171.087272727273, 3935.0, 0, nan, nan, 0
10, 4000, 4, 0.025, 10, 24775693, 11261.678636363637, 5054.0, 0, nan, nan, 0
10, 4000, 8, 0.025, 10, 115242686, 52383.03909090909, 6016.0, 0, nan, nan, 0
10, 4000, 15, 0.025, 10, 1053528383, 478876.5377272727, 36406.5, 0, nan, nan, 0
10, 8000, 1, 0.025, 1, 1507084, 6850.381818181818, 4071.0, 0, nan, nan, 0
10, 8000, 2, 0.025, 1, 26186610, 119030.04545454546, 26089.0, 0, nan, nan, 0
10, 8000, 4, 0.025, 1, 39596409, 179983.67727272728, 81063.0, 0, nan, nan, 0
10, 8000, 8, 0.025, 1, 59953075, 272513.9772727273, 16157.5, 0, nan, nan, 0
10, 8000, 15, 0.025, 1, 150575740, 684435.1818181818, 335455.0, 0, nan, nan, 0
10, 8000, 1, 0.025, 5, 4209811, 3827.100909090909, 2118.5, 0, nan, nan, 0
10, 8000, 2, 0.025, 5, 10066745, 9151.586363636363, 5673.0, 0, nan, nan, 0
10, 8000, 4, 0.025, 5, 17959233, 16326.575454545455, 5634.0, 0, nan, nan, 0
10, 8000, 8, 0.025, 5, 44946078, 40860.07090909091, 6001.0, 0, nan, nan, 0
10, 8000, 15, 0.025, 5, 199399282, 181272.07454545455, 10504.0, 0, nan, nan, 0
10, 8000, 1, 0.025, 10, 6021013, 2736.824090909091, 2252.0, 0, nan, nan, 0
10, 8000, 2, 0.025, 10, 14677601, 6671.636818181818, 5324.5, 0, nan, nan, 0
10, 8000, 4, 0.025, 10, 25205218, 11456.917272727273, 5281.5, 0, nan, nan, 0
10, 8000, 8, 0.025, 10, 73517098, 33416.862727272724, 5453.5, 0, nan, nan, 0
10, 8000, 15, 0.025, 10, 639374179, 290624.62681818183, 11784.5, 0, nan, nan, 0
10, 16000, 1, 0.025, 1, 2440713, 11094.15, 5382.5, 0, nan, nan, 0
10, 16000, 2, 0.025, 1, 17760717, 80730.53181818181, 9279.5, 0, nan, nan, 0
10, 16000, 4, 0.025, 1, 92504082, 420473.1, 433091.0, 0, nan, nan, 0
10, 16000, 8, 0.025, 1, 65196557, 296347.9863636364, 16398.0, 0, nan, nan, 0
10, 16000, 15, 0.025, 1, 249889359, 1135860.7227272727, 512365.5, 0, nan, nan, 0
10, 16000, 1, 0.025, 5, 5336716, 4851.56, 2691.0, 0, nan, nan, 0
10, 16000, 2, 0.025, 5, 13552674, 12320.612727272728, 6130.0, 0, nan, nan, 0
10, 16000, 4, 0.025, 5, 22662002, 20601.82, 5891.5, 0, nan, nan, 0
10, 16000, 8, 0.025, 5, 38907541, 35370.49181818182, 5837.0, 0, nan, nan, 0
10, 16000, 15, 0.025, 5, 119598450, 108725.86363636363, 8264.0, 0, nan, nan, 0
10, 16000, 1, 0.025, 10, 6982512, 3173.869090909091, 2314.0, 0, nan, nan, 0
10, 16000, 2, 0.025, 10, 18250192, 8295.541818181819, 5239.5, 0, nan, nan, 0
10, 16000, 4, 0.025, 10, 23303255, 10592.388636363636, 5309.5, 0, nan, nan, 0
10, 16000, 8, 0.025, 10, 58284620, 26493.00909090909, 5718.5, 0, nan, nan, 0
10, 16000, 15, 0.025, 10, 163635390, 74379.72272727273, 6566.5, 0, nan, nan, 0
10, 32000, 1, 0.025, 1, 2880009, 13090.95, 6696.0, 0, nan, nan, 0
10, 32000, 2, 0.025, 1, 52473571, 238516.2318181818, 13617.0, 0, nan, nan, 0
10, 32000, 4, 0.025, 1, 118780670, 539912.1363636364, 19763.5, 0, nan, nan, 0
10, 32000, 8, 0.025, 1, 374205555, 1700934.3409090908, 893547.0, 0, nan, nan, 0
10, 32000, 15, 0.025, 1, 419800485, 1908184.0227272727, 1098874.0, 0, nan, nan, 0
10, 32000, 1, 0.025, 5, 4352499, 3956.8172727272727, 2348.0, 0, nan, nan, 0
10, 32000, 2, 0.025, 5, 25022921, 22748.11, 7018.5, 0, nan, nan, 0
10, 32000, 4, 0.025, 5, 30558800, 27780.727272727272, 5523.5, 0, nan, nan, 0
10, 32000, 8, 0.025, 5, 59305533, 53914.12090909091, 6270.0, 0, nan, nan, 0
10, 32000, 15, 0.025, 5, 153039298, 139126.63454545455, 8288.0, 0, nan, nan, 0
10, 32000, 1, 0.025, 10, 7842792, 3564.9054545454546, 2458.0, 0, nan, nan, 0
10, 32000, 2, 0.025, 10, 25775947, 11716.339545454546, 5698.0, 0, nan, nan, 0
10, 32000, 4, 0.025, 10, 33248614, 15113.006363636363, 5325.5, 0, nan, nan, 0
10, 32000, 8, 0.025, 10, 50298623, 22863.010454545456, 5518.0, 0, nan, nan, 0
10, 32000, 15, 0.025, 10, 124932027, 56787.285, 5886.5, 0, nan, nan, 0
20, 500, 1, 0.025, 1, 5835035, 3788.9837662337663, 3275.5, 0, nan, nan, 0
20, 500, 2, 0.025, 1, 29917075, 19426.672077922078, 7990.5, 0, nan, nan, 0
20, 500, 4, 0.025, 1, 32093448, 20839.901298701297, 8135.5, 0, nan, nan, 0
20, 500, 8, 0.025, 1, 544709331, 353707.3577922078, 282370.0, 0, nan, nan, 0
20, 500, 15, 0.025, 1, 1274142669, 827365.3694805194, 714244.0, 0, nan, nan, 0
20, 500, 1, 0.025, 5, 19346395, 2512.518831168831, 2029.0, 0, nan, nan, 0
20, 500, 2, 0.025, 5, 89265118, 11592.872467532468, 3785.0, 0, nan, nan, 0
20, 500, 4, 0.025, 5, 401318681, 52119.30922077922, 12282.5, 0, nan, nan, 0
20, 500, 8, 0.025, 5, 2497214523, 324313.57441558444, 248375.5, 0, nan, nan, 0
20, 500, 15, 0.025, 5, 4459164550, 579112.2792207792, 521799.5, 0, nan, nan, 0
20, 500, 1, 0.025, 10, 35256615, 2289.3905844155843, 1890.0, 0, nan, nan, 0
20, 500, 2, 0.025, 10, 101982600.0, 6623.10689699961, 4891.5, 0, nan, nan, 0
20, 500, 4, 0.025, 10, 855914773, 55578.88136363636, 38251.5, 0, nan, nan, 0
20, 500, 8, 0.025, 10, 5728383347, 371972.9446103896, 297048.0, 0, nan, nan, 0
20, 500, 15, 0.025, 10, 9108653142, 591470.9832467532, 547190.0, 0, nan, nan, 0
20, 1000, 1, 0.025, 1, 6016060, 3906.5324675324673, 3489.0, 0, nan, nan, 0
20, 1000, 2, 0.025, 1, 32622812, 21183.644155844155, 11139.5, 0, nan, nan, 0
20, 1000, 4, 0.025, 1, 58242593, 37819.86558441559, 29824.0, 0, nan, nan, 0
20, 1000, 8, 0.025, 1, 184996885, 120127.8474025974, 87270.0, 0, nan, nan, 0
20, 1000, 15, 0.025, 1, 1224025227, 794821.575974026, 755941.0, 0, nan, nan, 0
20, 1000, 1, 0.025, 5, 17644738, 2291.5244155844157, 1909.0, 0, nan, nan, 0
20, 1000, 2, 0.025, 5, 64493691, 8375.804025974026, 5264.0, 0, nan, nan, 0
20, 1000, 4, 0.025, 5, 219940567, 28563.71, 7802.5, 0, nan, nan, 0
20, 1000, 8, 0.025, 5, 2109682345, 273984.7201298701, 215230.0, 0, nan, nan, 0
20, 1000, 15, 0.025, 5, 5566601998, 722935.3244155844, 663133.5, 0, nan, nan, 0
20, 1000, 1, 0.025, 10, 35739559, 2320.7505844155844, 2028.0, 0, nan, nan, 0
20, 1000, 2, 0.025, 10, 120910518, 7851.3323376623375, 4939.5, 0, nan, nan, 0
20, 1000, 4, 0.025, 10, 487005562.0, 31627.84530458501, 5821.5, 0, nan, nan, 0
20, 1000, 8, 0.025, 10, 4712352593, 305996.9216233766, 232484.5, 0, nan, nan, 0
20, 1000, 15, 0.025, 10, 8621686263, 559849.7573376624, 510811.5, 0, nan, nan, 0
20, 2000, 1, 0.025, 1, 8042412, 5222.345454545454, 3764.0, 0, nan, nan, 0
20, 2000, 2, 0.025, 1, 55124443, 35795.09285714286, 14857.0, 0, nan, nan, 0
20, 2000, 4, 0.025, 1, 62103151, 40326.72142857143, 11116.0, 0, nan, nan, 0
20, 2000, 8, 0.025, 1, 131873724, 85632.28831168832, 56258.0, 0, nan, nan, 0
20, 2000, 15, 0.025, 1, 1084364654, 704132.8922077923, 667485.0, 0, nan, nan, 0
20, 2000, 1, 0.025, 5, 21401094, 2779.362857142857, 2227.0, 0, nan, nan, 0
20, 2000, 2, 0.025, 5, 65404293, 8494.064025974027, 5366.0, 0, nan, nan, 0
20, 2000, 4, 0.025, 5, 116660139, 15150.667402597403, 5482.0, 0, nan, nan, 0
20, 2000, 8, 0.025, 5, 719468998, 93437.5322077922, 56882.5, 0, nan, nan, 0
20, 2000, 15, 0.025, 5, 6183985138, 803114.952987013, 672419.0, 0, nan, nan, 0
20, 2000, 1, 0.025, 10, 33783570, 2193.7383116883116, 1897.0, 0, nan, nan, 0
20, 2000, 2, 0.025, 10, 118489422, 7694.118311688312, 5524.0, 0, nan, nan, 0
20, 2000, 4, 0.025, 10, 302262098, 19627.40896103896, 6394.5, 0, nan, nan, 0
20, 2000, 8, 0.025, 10, 1815269822, 117874.66376623376, 78275.0, 0, nan, nan, 0
20, 2000, 15, 0.025, 10, 11884746080.0, 771836.997012599, 568941.0, 0, nan, nan, 0
20, 4000, 1, 0.025, 1, 8506379, 5523.622727272727, 3470.5, 0, nan, nan, 0
20, 4000, 2, 0.025, 1, 105104774, 68249.85324675325, 19511.0, 0, nan, nan, 0
20, 4000, 4, 0.025, 1, 129663006, 84196.75714285714, 36212.5, 0, nan, nan, 0
20, 4000, 8, 0.025, 1, 180833164, 117424.13246753247, 77426.5, 0, nan, nan, 0
20, 4000, 15, 0.025, 1, 536869182, 348616.35194805195, 218247.5, 0, nan, nan, 0
20, 4000, 1, 0.025, 5, 25221427, 3275.51, 2595.0, 0, nan, nan, 0
20, 4000, 2, 0.025, 5, 69928891, 9081.674155844155, 5310.0, 0, nan, nan, 0
20, 4000, 4, 0.025, 5, 97783680, 12699.17922077922, 5632.5, 0, nan, nan, 0
20, 4000, 8, 0.025, 5, 227633002, 29562.727532467532, 7375.0, 0, nan, nan, 0
20, 4000, 15, 0.025, 5, 4604517795, 597989.324025974, 493004.0, 0, nan, nan, 0
20, 4000, 1, 0.025, 10, 37673977, 2446.3621428571428, 1996.0, 0, nan, nan, 0
20, 4000, 2, 0.025, 10, 114107638, 7409.586883116883, 5329.0, 0, nan, nan, 0
20, 4000, 4, 0.025, 10, 169837791, 11028.427987012987, 5316.0, 0, nan, nan, 0
20, 4000, 8, 0.025, 10, 718985521, 46687.37149350649, 8439.5, 0, nan, nan, 0
20, 4000, 15, 0.025, 10, 11027383360, 716063.8545454545, 570083.5, 0, nan, nan, 0
20, 8000, 1, 0.025, 1, 8574754, 5568.022077922078, 4072.0, 0, nan, nan, 0
20, 8000, 2, 0.025, 1, 76016827, 49361.575974025975, 9250.5, 0, nan, nan, 0
20, 8000, 4, 0.025, 1, 299773719, 194658.2590909091, 16136.0, 0, nan, nan, 0
20, 8000, 8, 0.025, 1, 390195219, 253373.51883116883, 210882.5, 0, nan, nan, 0
20, 8000, 15, 0.025, 1, 517177559, 335829.58376623376, 177772.5, 0, nan, nan, 0
20, 8000, 1, 0.025, 5, 21573330, 2801.731168831169, 2109.0, 0, nan, nan, 0
20, 8000, 2, 0.025, 5, 55387003, 7193.117272727272, 5764.0, 0, nan, nan, 0
20, 8000, 4, 0.025, 5, 85965704, 11164.377142857144, 5432.0, 0, nan, nan, 0
20, 8000, 8, 0.025, 5, 140955377, 18305.89311688312, 5740.0, 0, nan, nan, 0
20, 8000, 15, 0.025, 5, 834742601, 108408.13, 28643.0, 0, nan, nan, 0
20, 8000, 1, 0.025, 10, 39291133, 2551.3722727272725, 2263.0, 0, nan, nan, 0
20, 8000, 2, 0.025, 10, 106890536, 6940.943896103896, 5269.0, 0, nan, nan, 0
20, 8000, 4, 0.025, 10, 153193085, 9947.602922077922, 5334.5, 0, nan, nan, 0
20, 8000, 8, 0.025, 10, 308200338, 20013.008961038962, 5889.0, 0, nan, nan, 0
20, 8000, 15, 0.025, 10, 6407263584, 416056.0768831169, 225370.5, 0, nan, nan, 0
20, 16000, 1, 0.025, 1, 11515088, 7477.32987012987, 5405.0, 0, nan, nan, 0
20, 16000, 2, 0.025, 1, 308937556, 200608.8025974026, 19268.5, 0, nan, nan, 0
20, 16000, 4, 0.025, 1, 316509341, 205525.5461038961, 15593.0, 0, nan, nan, 0
20, 16000, 8, 0.025, 1, 687362260, 446339.12987012987, 34261.5, 0, nan, nan, 0
20, 16000, 15, 0.025, 1, 624519206, 405531.9519480519, 14149.0, 0, nan, nan, 0
20, 16000, 1, 0.025, 5, 28225611, 3665.663766233766, 2866.0, 0, nan, nan, 0
20, 16000, 2, 0.025, 5, 74035154, 9614.955064935066, 6252.0, 0, nan, nan, 0
20, 16000, 4, 0.025, 5, 79885853, 10374.786103896104, 5439.0, 0, nan, nan, 0
20, 16000, 8, 0.025, 5, 159731869, 20744.39857142857, 6077.5, 0, nan, nan, 0
20, 16000, 15, 0.025, 5, 432543672, 56174.502857142856, 9134.5, 0, nan, nan, 0
20, 16000, 1, 0.025, 10, 42176365, 2738.725, 2219.0, 0, nan, nan, 0
20, 16000, 2, 0.025, 10, 114694686, 7447.706883116884, 5412.0, 0, nan, nan, 0
20, 16000, 4, 0.025, 10, 154807970, 10052.465584415584, 5435.0, 0, nan, nan, 0
20, 16000, 8, 0.025, 10, 217790709, 14142.253831168831, 5619.0, 0, nan, nan, 0
20, 16000, 15, 0.025, 10, 799997949, 51947.918766233764, 8497.5, 0, nan, nan, 0
20, 32000, 1, 0.025, 1, 15784317, 10249.556493506494, 7884.0, 0, nan, nan, 0
20, 32000, 2, 0.025, 1, 318083203, 206547.5344155844, 12044.0, 0, nan, nan, 0
20, 32000, 4, 0.025, 1, 642743406, 417365.84805194807, 14961.5, 0, nan, nan, 0
20, 32000, 8, 0.025, 1, 1021344060, 663210.4285714285, 19781.0, 0, nan, nan, 0
20, 32000, 15, 0.025, 1, 1287163146, 835820.2246753246, 17970.0, 0, nan, nan, 0
20, 32000, 1, 0.025, 5, 28340755, 3680.6175324675323, 2689.0, 0, nan, nan, 0
20, 32000, 2, 0.025, 5, 190941155, 24797.5525974026, 7501.0, 0, nan, nan, 0
20, 32000, 4, 0.025, 5, 203096975, 26376.23051948052, 7252.5, 0, nan, nan, 0
20, 32000, 8, 0.025, 5, 226470578, 29411.763376623378, 6895.0, 0, nan, nan, 0
20, 32000, 15, 0.025, 5, 465469671, 60450.606623376625, 8856.0, 0, nan, nan, 0
20, 32000, 1, 0.025, 10, 53317490, 3462.1746753246753, 2662.0, 0, nan, nan, 0
20, 32000, 2, 0.025, 10, 139470838, 9056.547922077922, 5302.5, 0, nan, nan, 0
20, 32000, 4, 0.025, 10, 117435818, 7625.702467532467, 5239.0, 0, nan, nan, 0
20, 32000, 8, 0.025, 10, 202366144, 13140.658701298702, 5534.0, 0, nan, nan, 0
20, 32000, 15, 0.025, 10, 590124535, 38319.775, 6294.5, 0, nan, nan, 0
40, 500, 1, 0.025, 1, 42403207, 3693.6591463414634, 3331.0, 0, nan, nan, 0
40, 500, 2, 0.025, 1, 156542780, 13636.130662020905, 6497.0, 0, nan, nan, 0
40, 500, 4, 0.025, 1, 369538768, 32189.788153310106, 21809.0, 0, nan, nan, 0
40, 500, 8, 0.025, 1, 4641091859, 404276.2943379791, 378570.5, 0, nan, nan, 0
40, 500, 15, 0.025, 1, 10823264946, 942793.1137630662, 914195.5, 0, nan, nan, 0
40, 500, 1, 0.025, 5, 132022194, 2300.0382229965157, 1951.0, 0, nan, nan, 0
40, 500, 2, 0.025, 5, 638761660, 11128.251916376306, 5310.0, 0, nan, nan, 0
40, 500, 4, 0.025, 5, 3500177614, 60978.70407665505, 24144.0, 0, nan, nan, 0
40, 500, 8, 0.025, 5, 21181400643, 369013.94848432054, 304068.0, 0, nan, nan, 0
40, 500, 15, 0.025, 5, 38884046746.0, 677446.0215686958, 601800.0, 0, nan, nan, 0
40, 500, 1, 0.025, 10, 265030948, 2308.6319512195123, 2068.0, 0, nan, nan, 0
40, 500, 2, 0.025, 10, 862044618, 7509.099459930314, 5034.0, 0, nan, nan, 0
40, 500, 4, 0.025, 10, 7713630439, 67191.90277874564, 43627.5, 0, nan, nan, 0
