n, t, workers, frac, accesses, time
500, 16000, 1, 0.1, 10, 8.095921566709876
500, 16000, 2, 0.1, 10, 4.12213790602982
500, 16000, 4, 0.1, 10, 2.075756919570267
500, 16000, 8, 0.1, 10, 1.0863086748868227
500, 16000, 15, 0.1, 10, 1.168668869882822
500, 32000, 1, 0.1, 1, 16.103660106658936
500, 32000, 2, 0.1, 1, 8.747807151637971
500, 32000, 4, 0.1, 1, 4.400396760553122
500, 32000, 8, 0.1, 1, 2.299329702742398
500, 32000, 15, 0.1, 1, 1.9494414096698165
500, 32000, 1, 0.1, 5, 16.119105136953294
500, 32000, 2, 0.1, 5, 8.221540725789964
500, 32000, 4, 0.1, 5, 4.141491512767971
500, 32000, 8, 0.1, 5, 2.1557336300611496
500, 32000, 15, 0.1, 5, 1.829374086111784
500, 32000, 1, 0.1, 10, 16.135769402608275
500, 32000, 2, 0.1, 10, 8.158477762714028
500, 32000, 4, 0.1, 10, 4.108303786255419
500, 32000, 8, 0.1, 10, 2.111861743964255
500, 32000, 15, 0.1, 10, 1.993424167856574
500, 64000, 1, 0.1, 1, 32.10549423377961
500, 64000, 2, 0.1, 1, 17.724511133506894
500, 64000, 4, 0.1, 1, 10.483017385005951
500, 64000, 8, 0.1, 1, 5.690114128403366
500, 64000, 15, 0.1, 1, 3.8735482953488827
500, 64000, 1, 0.1, 5, 32.10917068365961
500, 64000, 2, 0.1, 5, 16.192643091082573
500, 64000, 4, 0.1, 5, 8.326258792541921
500, 64000, 8, 0.1, 5, 4.244718509726226
500, 64000, 15, 0.1, 5, 3.5351459365338087
500, 64000, 1, 0.1, 10, 32.13206118438393
500, 64000, 2, 0.1, 10, 16.238571351394057
500, 64000, 4, 0.1, 10, 8.14565347135067
500, 64000, 8, 0.1, 10, 4.169700600206852
500, 64000, 15, 0.1, 10, 3.607691309414804
1000, 500, 1, 0.1, 1, 0.6811574837192893
1000, 500, 2, 0.1, 1, 0.3691156795248389
1000, 500, 4, 0.1, 1, 0.18815085664391518
1000, 500, 8, 0.1, 1, 0.1995341032743454
1000, 500, 15, 0.1, 1, 0.21455917693674564
1000, 500, 1, 0.1, 5, 0.6616222504526377
1000, 500, 2, 0.1, 5, 0.3656886126846075
1000, 500, 4, 0.1, 5, 0.22856737207621336
1000, 500, 8, 0.1, 5, 0.2565224766731262
1000, 500, 15, 0.1, 5, 0.38070163410156965
1000, 500, 1, 0.1, 10, 0.7304972289130092
1000, 500, 2, 0.1, 10, 0.40953892655670643
1000, 500, 4, 0.1, 10, 0.27654206566512585
1000, 500, 8, 0.1, 10, 0.32604270800948143
1000, 500, 15, 0.1, 10, 0.3680938296020031
1000, 1000, 1, 0.1, 1, 1.196215571835637
1000, 1000, 2, 0.1, 1, 0.6352603174746037
1000, 1000, 4, 0.1, 1, 0.3518722727894783
1000, 1000, 8, 0.1, 1, 0.2578778686001897
1000, 1000, 15, 0.1, 1, 0.26549170911312103
1000, 1000, 1, 0.1, 5, 1.2222280725836754
1000, 1000, 2, 0.1, 5, 0.5983728524297476
1000, 1000, 4, 0.1, 5, 0.3389264000579715
1000, 1000, 8, 0.1, 5, 0.31333546433597803
1000, 1000, 15, 0.1, 5, 0.4400893170386553
1000, 1000, 1, 0.1, 10, 1.2367175705730915
1000, 1000, 2, 0.1, 10, 0.635763437487185
1000, 1000, 4, 0.1, 10, 0.37143961153924465
1000, 1000, 8, 0.1, 10, 0.3940584324300289
1000, 1000, 15, 0.1, 10, 0.537903300486505
1000, 2000, 1, 0.1, 1, 2.20033891312778
1000, 2000, 2, 0.1, 1, 1.2300974503159523
1000, 2000, 4, 0.1, 1, 0.7664885763078928
1000, 2000, 8, 0.1, 1, 0.40922208596020937
1000, 2000, 15, 0.1, 1, 0.3790487963706255
1000, 2000, 1, 0.1, 5, 2.214508247561753
1000, 2000, 2, 0.1, 5, 1.1226392351090908
1000, 2000, 4, 0.1, 5, 0.5759845580905676
1000, 2000, 8, 0.1, 5, 0.38873599376529455
1000, 2000, 15, 0.1, 5, 0.58682871889323
1000, 2000, 1, 0.1, 10, 2.2426926204934716
1000, 2000, 2, 0.1, 10, 1.1324699642136693
1000, 2000, 4, 0.1, 10, 0.6039046505466104
1000, 2000, 8, 0.1, 10, 0.4657289385795593
1000, 2000, 15, 0.1, 10, 0.7599067147821188
1000, 4000, 1, 0.1, 1, 4.1978637762367725
1000, 4000, 2, 0.1, 1, 2.338153723627329
1000, 4000, 4, 0.1, 1, 1.1668277466669679
1000, 4000, 8, 0.1, 1, 0.7817598655819893
1000, 4000, 15, 0.1, 1, 0.5841256966814399
1000, 4000, 1, 0.1, 5, 4.218943406827748
1000, 4000, 2, 0.1, 5, 2.1614899514243007
1000, 4000, 4, 0.1, 5, 1.0955136325210333
1000, 4000, 8, 0.1, 5, 0.6233631297945976
1000, 4000, 15, 0.1, 5, 0.78395642247051
1000, 4000, 1, 0.1, 10, 4.235557271167636
1000, 4000, 2, 0.1, 10, 2.174378198571503
1000, 4000, 4, 0.1, 10, 1.1105358619242907
1000, 4000, 8, 0.1, 10, 0.7007373766973615
1000, 4000, 15, 0.1, 10, 1.0279675805941224
1000, 8000, 1, 0.1, 1, 8.1997304065153
1000, 8000, 2, 0.1, 1, 4.4885585037991405
1000, 8000, 4, 0.1, 1, 2.2322222301736474
1000, 8000, 8, 0.1, 1, 1.255208345130086
1000, 8000, 15, 0.1, 1, 1.0224110074341297
1000, 8000, 1, 0.1, 5, 8.21428960096091
1000, 8000, 2, 0.1, 5, 4.2149105574935675
1000, 8000, 4, 0.1, 5, 2.145709590986371
1000, 8000, 8, 0.1, 5, 1.1453183377161622
1000, 8000, 15, 0.1, 5, 1.2398760439828038
1000, 8000, 1, 0.1, 10, 8.22684495151043
1000, 8000, 2, 0.1, 10, 4.176786161959171
1000, 8000, 4, 0.1, 10, 2.1152958758175373
1000, 8000, 8, 0.1, 10, 1.148847447708249
1000, 8000, 15, 0.1, 10, 1.4453781554475427
1000, 16000, 1, 0.1, 1, 16.192533591762185
1000, 16000, 2, 0.1, 1, 8.351015212014318
1000, 16000, 4, 0.1, 1, 4.403619232587516
1000, 16000, 8, 0.1, 1, 2.4445601869374514
1000, 16000, 15, 0.1, 1, 1.972589585930109
1000, 16000, 1, 0.1, 5, 16.223600490018725
1000, 16000, 2, 0.1, 5, 8.249630631878972
1000, 16000, 4, 0.1, 5, 4.184480015188456
1000, 16000, 8, 0.1, 5, 2.1953400364145637
1000, 16000, 15, 0.1, 5, 2.0413083462044597
1000, 16000, 1, 0.1, 10, 16.220010652206838
1000, 16000, 2, 0.1, 10, 8.246990028768778
1000, 16000, 4, 0.1, 10, 4.147453913465142
1000, 16000, 8, 0.1, 10, 2.1685464242473245
1000, 16000, 15, 0.1, 10, 2.3748472342267632
1000, 32000, 1, 0.1, 1, 32.205646300688386
1000, 32000, 2, 0.1, 1, 16.187915976159275
1000, 32000, 4, 0.1, 1, 8.60199065785855
1000, 32000, 8, 0.1, 1, 4.498758399859071
1000, 32000, 15, 0.1, 1, 3.7690110076218843
1000, 32000, 1, 0.1, 5, 32.22620987892151
1000, 32000, 2, 0.1, 5, 16.490783310495317
1000, 32000, 4, 0.1, 5, 8.270285125821829
1000, 32000, 8, 0.1, 5, 4.278939701616764
1000, 32000, 15, 0.1, 5, 3.6978926388546824
1000, 32000, 1, 0.1, 10, 32.236743381246924
1000, 32000, 2, 0.1, 10, 16.294122618623078
1000, 32000, 4, 0.1, 10, 8.227481490001082
1000, 32000, 8, 0.1, 10, 4.194189080037177
1000, 32000, 15, 0.1, 10, 3.96527121309191
1000, 64000, 1, 0.1, 1, 64.14923855103552
1000, 64000, 2, 0.1, 1, 35.42989348433912
1000, 64000, 4, 0.1, 1, 20.95432034973055
1000, 64000, 8, 0.1, 1, 11.387736610136926
1000, 64000, 15, 0.1, 1, 8.119516563601792
1000, 64000, 1, 0.1, 5, 64.2242143554613
1000, 64000, 2, 0.1, 5, 32.66690168529749
1000, 64000, 4, 0.1, 5, 16.410408560186625
1000, 64000, 8, 0.1, 5, 8.476437542587519
1000, 64000, 15, 0.1, 5, 7.076335143297911
1000, 64000, 1, 0.1, 10, 64.228694871068
1000, 64000, 2, 0.1, 10, 32.51610862091184
1000, 64000, 4, 0.1, 10, 16.27263212017715
1000, 64000, 8, 0.1, 10, 8.277013561688364
1000, 64000, 15, 0.1, 10, 7.18760608881712
500, 500, 1, 0.2, 1, 0.3415216701105237
500, 500, 2, 0.2, 1, 0.20113056618720293
500, 500, 4, 0.2, 1, 0.12885106354951859
500, 500, 8, 0.2, 1, 0.1370795862749219
500, 500, 15, 0.2, 1, 0.13073488045483828
500, 500, 1, 0.2, 5, 0.3464118931442499
500, 500, 2, 0.2, 5, 0.18806743156164885
500, 500, 4, 0.2, 5, 0.13812138698995113
500, 500, 8, 0.2, 5, 0.20332004595547915
500, 500, 15, 0.2, 5, 0.18807215616106987
500, 500, 1, 0.2, 10, 0.364362389780581
500, 500, 2, 0.2, 10, 0.2035456383600831
500, 500, 4, 0.2, 10, 0.16796204540878534
500, 500, 8, 0.2, 10, 0.2723245033994317
500, 500, 15, 0.2, 10, 0.22722164541482925
500, 1000, 1, 0.2, 1, 0.600355182774365
500, 1000, 2, 0.2, 1, 0.366567469201982
500, 1000, 4, 0.2, 1, 0.2570860777050257
500, 1000, 8, 0.2, 1, 0.19531977642327547
500, 1000, 15, 0.2, 1, 0.1871740259230137
500, 1000, 1, 0.2, 5, 0.6067247064784169
500, 1000, 2, 0.2, 5, 0.32345102448016405
500, 1000, 4, 0.2, 5, 0.19331539701670408
500, 1000, 8, 0.2, 5, 0.28157285414636135
500, 1000, 15, 0.2, 5, 0.2954796412959695
500, 1000, 1, 0.2, 10, 0.5993580762296915
500, 1000, 2, 0.2, 10, 0.32201735861599445
500, 1000, 4, 0.2, 10, 0.22551978565752506
500, 1000, 8, 0.2, 10, 0.32808102760463953
500, 1000, 15, 0.2, 10, 0.3489089570939541
500, 2000, 1, 0.2, 1, 1.0964840780943632
500, 2000, 2, 0.2, 1, 0.6409230260178447
500, 2000, 4, 0.2, 1, 0.3355270018801093
500, 2000, 8, 0.2, 1, 0.33009215258061886
500, 2000, 15, 0.2, 1, 0.28410062938928604
500, 2000, 1, 0.2, 5, 1.0761306611821055
500, 2000, 2, 0.2, 5, 0.5817994708195329
500, 2000, 4, 0.2, 5, 0.32812355272471905
500, 2000, 8, 0.2, 5, 0.4206847380846739
500, 2000, 15, 0.2, 5, 0.4075155761092901
500, 2000, 1, 0.2, 10, 1.1064438745379448
500, 2000, 2, 0.2, 10, 0.5870872857049108
500, 2000, 4, 0.2, 10, 0.34862677846103907
500, 2000, 8, 0.2, 10, 0.5440660892054439
500, 2000, 15, 0.2, 10, 0.5171152353286743
500, 4000, 1, 0.2, 1, 2.070596396923065
500, 4000, 2, 0.2, 1, 1.255561868660152
500, 4000, 4, 0.2, 1, 0.6264685783535242
500, 4000, 8, 0.2, 1, 0.5130153950303793
500, 4000, 15, 0.2, 1, 0.5053467079997063
500, 4000, 1, 0.2, 5, 2.1139735151082277
500, 4000, 2, 0.2, 5, 1.1082269679754972
500, 4000, 4, 0.2, 5, 0.5766617925837636
500, 4000, 8, 0.2, 5, 0.6139801051467657
500, 4000, 15, 0.2, 5, 0.6103358305990696
500, 4000, 1, 0.2, 10, 2.0899100499227643
500, 4000, 2, 0.2, 10, 1.1002563768997788
500, 4000, 4, 0.2, 10, 0.574293133802712
500, 4000, 8, 0.2, 10, 0.7551479116082191
500, 4000, 15, 0.2, 10, 0.7615541694685817
500, 8000, 1, 0.2, 1, 4.103373519144952
500, 8000, 2, 0.2, 1, 2.401702302508056
500, 8000, 4, 0.2, 1, 1.232167076319456
500, 8000, 8, 0.2, 1, 0.9633892048150301
500, 8000, 15, 0.2, 1, 0.9248736817389727
500, 8000, 1, 0.2, 5, 4.115146264433861
500, 8000, 2, 0.2, 5, 2.1594664650037885
500, 8000, 4, 0.2, 5, 1.1175884921103716
500, 8000, 8, 0.2, 5, 1.0417800396680832
500, 8000, 15, 0.2, 5, 1.008769752457738
500, 8000, 1, 0.2, 10, 4.11980901286006
500, 8000, 2, 0.2, 10, 2.119031180627644
500, 8000, 4, 0.2, 10, 1.0942553980275989
500, 8000, 8, 0.2, 10, 1.1305666519328952
500, 8000, 15, 0.2, 10, 1.1356560662388802
500, 16000, 1, 0.2, 1, 8.103657495230436
500, 16000, 2, 0.2, 1, 4.66613975726068
500, 16000, 4, 0.2, 1, 2.444893973879516
500, 16000, 8, 0.2, 1, 1.773426415398717
500, 16000, 15, 0.2, 1, 1.8180103432387114
500, 16000, 1, 0.2, 5, 8.111995968036354
500, 16000, 2, 0.2, 5, 4.211846348829567
500, 16000, 4, 0.2, 5, 2.175188531167805
500, 16000, 8, 0.2, 5, 1.8523743832483888
500, 16000, 15, 0.2, 5, 1.8197975233197212
500, 16000, 1, 0.2, 10, 8.119009355083108
500, 16000, 2, 0.2, 10, 4.169912205077708
500, 16000, 4, 0.2, 10, 2.1268213503062725
500, 16000, 8, 0.2, 10, 1.966307477094233
500, 16000, 15, 0.2, 10, 1.9641053956001997
500, 32000, 1, 0.2, 1, 16.10557454638183
500, 32000, 2, 0.2, 1, 9.702517837285995
500, 32000, 4, 0.2, 1, 6.473987706936896
500, 32000, 8, 0.2, 1, 4.221917566843331
500, 32000, 15, 0.2, 1, 3.45160707551986
500, 32000, 1, 0.2, 5, 16.11661101412028
500, 32000, 2, 0.2, 5, 8.283983380533755
500, 32000, 4, 0.2, 5, 4.3313216883689165
500, 32000, 8, 0.2, 5, 3.5648484090343118
500, 32000, 15, 0.2, 5, 3.433199523948133
500, 32000, 1, 0.2, 10, 16.126349179074168
500, 32000, 2, 0.2, 10, 8.250022989697754
500, 32000, 4, 0.2, 10, 4.226761110126972
500, 32000, 8, 0.2, 10, 3.604275470599532
500, 32000, 15, 0.2, 10, 3.588624030351639
500, 64000, 1, 0.2, 1, 32.10854178760201
500, 64000, 2, 0.2, 1, 19.30883710179478
500, 64000, 4, 0.2, 1, 10.611135886982083
500, 64000, 8, 0.2, 1, 8.525239480659366
500, 64000, 15, 0.2, 1, 7.359554260037839
500, 64000, 1, 0.2, 5, 32.117009782232344
500, 64000, 2, 0.2, 5, 16.346688233315945
500, 64000, 4, 0.2, 5, 8.414286439307034
500, 64000, 8, 0.2, 5, 6.708715041168034
500, 64000, 15, 0.2, 5, 6.64906710665673
500, 64000, 1, 0.2, 10, 32.11765391007066
500, 64000, 2, 0.2, 10, 16.297399785369635
500, 64000, 4, 0.2, 10, 8.381854996085167
500, 64000, 8, 0.2, 10, 6.841820488683879
500, 64000, 15, 0.2, 10, 6.765545742586255
1000, 500, 1, 0.2, 1, 0.6806784607470036
1000, 500, 2, 0.2, 1, 0.39245814830064774
1000, 500, 4, 0.2, 1, 0.2391397375613451
1000, 500, 8, 0.2, 1, 0.2703937999904156
1000, 500, 15, 0.2, 1, 0.26191702485084534
1000, 500, 1, 0.2, 5, 0.7004162706434727
1000, 500, 2, 0.2, 5, 0.3576135151088238
1000, 500, 4, 0.2, 5, 0.27215569000691175
1000, 500, 8, 0.2, 5, 0.38899288326501846
1000, 500, 15, 0.2, 5, 0.4423965821042657
1000, 500, 1, 0.2, 10, 0.7301427805796266
1000, 500, 2, 0.2, 10, 0.4021338941529393
1000, 500, 4, 0.2, 10, 0.3223499469459057
1000, 500, 8, 0.2, 10, 0.4758446663618088
1000, 500, 15, 0.2, 10, 0.4394236970692873
1000, 1000, 1, 0.2, 1, 1.1948772370815277
1000, 1000, 2, 0.2, 1, 0.7007030118256807
1000, 1000, 4, 0.2, 1, 0.4697033381089568
1000, 1000, 8, 0.2, 1, 0.38435211032629013
1000, 1000, 15, 0.2, 1, 0.3609663052484393
1000, 1000, 1, 0.2, 5, 1.2163585713133216
1000, 1000, 2, 0.2, 5, 0.6343890530988574
1000, 1000, 4, 0.2, 5, 0.40651669912040234
1000, 1000, 8, 0.2, 5, 0.5791078275069594
1000, 1000, 15, 0.2, 5, 0.550878532230854
1000, 1000, 1, 0.2, 10, 1.2303873300552368
1000, 1000, 2, 0.2, 10, 0.6673699617385864
1000, 1000, 4, 0.2, 10, 0.44503076281398535
1000, 1000, 8, 0.2, 10, 0.6853463090956211
1000, 1000, 15, 0.2, 10, 0.7304094480350614
1000, 2000, 1, 0.2, 1, 2.174454561434686
1000, 2000, 2, 0.2, 1, 1.3288475880399346
1000, 2000, 4, 0.2, 1, 0.6682426398620009
1000, 2000, 8, 0.2, 1, 0.6397400349378586
1000, 2000, 15, 0.2, 1, 0.5580425597727299
1000, 2000, 1, 0.2, 5, 2.150454401038587
1000, 2000, 2, 0.2, 5, 1.1492605926468968
1000, 2000, 4, 0.2, 5, 0.6376345697790384
1000, 2000, 8, 0.2, 5, 0.8250141954049468
1000, 2000, 15, 0.2, 5, 0.8061507297679782
1000, 2000, 1, 0.2, 10, 2.2429694766178727
1000, 2000, 2, 0.2, 10, 1.1708805309608579
1000, 2000, 4, 0.2, 10, 0.6665156343951821
1000, 2000, 8, 0.2, 10, 1.123276493512094
1000, 2000, 15, 0.2, 10, 1.022774993441999
1000, 4000, 1, 0.2, 1, 4.201708195731044
1000, 4000, 2, 0.2, 1, 2.5233360147103667
1000, 4000, 4, 0.2, 1, 1.2736904062330723
1000, 4000, 8, 0.2, 1, 1.020961000584066
1000, 4000, 15, 0.2, 1, 0.9981606863439083
1000, 4000, 1, 0.2, 5, 4.186471305787563
1000, 4000, 2, 0.2, 5, 2.222140336409211
1000, 4000, 4, 0.2, 5, 1.1743192300200462
1000, 4000, 8, 0.2, 5, 1.268091844394803
1000, 4000, 15, 0.2, 5, 1.20242016389966
1000, 4000, 1, 0.2, 10, 4.24167362600565
1000, 4000, 2, 0.2, 10, 2.1913536489009857
1000, 4000, 4, 0.2, 10, 1.1711429581046104
1000, 4000, 8, 0.2, 10, 1.511805759742856
1000, 4000, 15, 0.2, 10, 1.4852997409179807
1000, 8000, 1, 0.2, 1, 8.19800668861717
1000, 8000, 2, 0.2, 1, 4.399047234095633
1000, 8000, 4, 0.2, 1, 2.4508147751912475
1000, 8000, 8, 0.2, 1, 1.9119937838986516
1000, 8000, 15, 0.2, 1, 1.8726669065654278
1000, 8000, 1, 0.2, 5, 8.215409480035305
1000, 8000, 2, 0.2, 5, 4.304894940927625
1000, 8000, 4, 0.2, 5, 2.2319009145721793
1000, 8000, 8, 0.2, 5, 2.071349817328155
1000, 8000, 15, 0.2, 5, 2.0238036140799522
1000, 8000, 1, 0.2, 10, 8.23797170072794
1000, 8000, 2, 0.2, 10, 4.244589099660516
1000, 8000, 4, 0.2, 10, 2.190187611617148
1000, 8000, 8, 0.2, 10, 2.3105952190235257
1000, 8000, 15, 0.2, 10, 2.2790237180888653
1000, 16000, 1, 0.2, 1, 16.19839257001877
1000, 16000, 2, 0.2, 1, 8.49433602951467
1000, 16000, 4, 0.2, 1, 4.841551915742457
1000, 16000, 8, 0.2, 1, 3.545969315804541
1000, 16000, 15, 0.2, 1, 3.6219576373696327
1000, 16000, 1, 0.2, 5, 16.21695284359157
1000, 16000, 2, 0.2, 5, 8.474027371965349
1000, 16000, 4, 0.2, 5, 4.34625340718776
1000, 16000, 8, 0.2, 5, 3.6982563212513924
1000, 16000, 15, 0.2, 5, 3.658016216941178
1000, 16000, 1, 0.2, 10, 16.247481524012983
1000, 16000, 2, 0.2, 10, 8.320222026668489
1000, 16000, 4, 0.2, 10, 4.255601655691862
1000, 16000, 8, 0.2, 10, 3.9616862004622817
1000, 16000, 15, 0.2, 10, 3.8160737715661526
1000, 32000, 1, 0.2, 1, 32.16215272061527
1000, 32000, 2, 0.2, 1, 19.409143545664847
1000, 32000, 4, 0.2, 1, 12.959065085276961
1000, 32000, 8, 0.2, 1, 8.281830118969083
1000, 32000, 15, 0.2, 1, 7.137145174667239
1000, 32000, 1, 0.2, 5, 32.20064955018461
1000, 32000, 2, 0.2, 5, 16.818068819120526
1000, 32000, 4, 0.2, 5, 8.44224230479449
1000, 32000, 8, 0.2, 5, 6.915664720349014
1000, 32000, 15, 0.2, 5, 6.844175967387855
1000, 32000, 1, 0.2, 10, 32.24642093107104
1000, 32000, 2, 0.2, 10, 16.498776361346245
1000, 32000, 4, 0.2, 10, 8.291970581747591
1000, 32000, 8, 0.2, 10, 7.233269553631544
1000, 32000, 15, 0.2, 10, 7.188306000083685
1000, 64000, 1, 0.2, 1, 64.19050718378276
1000, 64000, 2, 0.2, 1, 38.60536063089967
1000, 64000, 4, 0.2, 1, 21.98785690497607
1000, 64000, 8, 0.2, 1, 17.167719857767224
1000, 64000, 15, 0.2, 1, 15.180146362632513
1000, 64000, 1, 0.2, 5, 64.18796935211867
1000, 64000, 2, 0.2, 5, 33.27492367941886
1000, 64000, 4, 0.2, 5, 16.809172161854804
1000, 64000, 8, 0.2, 5, 13.362135763280094
1000, 64000, 15, 0.2, 5, 13.249041044153273
1000, 64000, 1, 0.2, 10, 64.25682540796697
1000, 64000, 2, 0.2, 10, 32.79334488231689
1000, 64000, 4, 0.2, 10, 16.737888758070767
1000, 64000, 8, 0.2, 10, 13.643570443615317
1000, 64000, 15, 0.2, 10, 13.585584193468094
